,uniqid,d63,class,polorient,mediatrust,trustnom,trustallm,trustwebonly,trusttradm,qa6a_1,qa6a_2,qa6a_5,qa6a_3,qa6at,qa6a_4,d63,d15a,d1r2,d1,d11r1,d10,d1r1,d15a_r1,d11,d11r2,d15a_r2
1823,434051076,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,4,4,1,1,1,2,2,56,5,4
1824,85956578,1,WorkingClass,FarRight,TrustWebOnly,0,0,0,0,2,2,2,2,3,1,1,20,3,98,3,1,2,3,71,6,7
1825,347899539,1,UpperClass,Center,TrustAll,0,0,0,1,2,3,1,1,2,1,1,2,3,2,1,1,2,3,81,6,4
1826,393808081,1,LowerMiddle,Center,TrustNone,1,0,0,0,3,2,2,3,3,3,1,1,9,6,2,1,2,2,97,4,4
1827,349913108,3,LowerMiddle,Left,TrustAll,0,0,0,0,1,1,2,1,2,1,3,15,4,10,3,1,3,2,26,4,2
1828,342553052,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,1,1,2,2,3,0,3,3,1,1,1,1,76,3,1
1829,465778865,1,WorkingClass,Center,TrustNone,1,0,0,0,2,3,3,2,3,2,1,4,9,97,4,2,9,2,93,1,5
1830,183356691,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,1,1,2,2,3,11,4,3,3,1,3,1,77,4,8
1831,344364402,3,MiddleClass,Left,TrustNone,0,0,0,1,1,1,2,1,2,1,3,17,2,3,2,1,2,2,62,6,6
1832,363260226,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,1,1,1,1,3,0,2,1,1,1,3,2,97,3,1
1833,18928637,3,WorkingClass,Center,TrustNone,0,0,0,0,2,2,2,2,2,1,3,6,2,3,4,1,1,3,82,4,5
1834,424976219,3,UpperMiddleClass,Center,TrustAll,0,0,0,1,1,1,2,1,1,1,3,15,5,4,4,1,3,1,37,5,7
1835,233283889,1,MiddleClass,Refused/DNt,TrustAll,1,0,0,0,2,2,1,1,3,3,1,0,4,7,4,1,2,3,63,2,7
1836,103434124,1,LowerMiddle,Right,TrustNone,1,0,0,1,2,1,2,1,2,2,1,0,2,7,1,1,1,3,62,2,4
1837,370219804,3,LowerMiddle,Center,TrustAll,0,0,0,1,1,1,1,1,2,1,3,4,4,7,3,1,9,2,47,6,8
1838,72405471,1,WorkingClass,Center,TrustTrad,1,0,0,1,1,2,3,1,2,1,1,16,5,9,3,2,1,3,75,1,2
1839,396347683,3,WorkingClass,Left,TrustNone,0,0,0,0,2,2,3,2,2,2,3,15,5,4,3,1,3,3,56,6,6
1840,252693007,3,WorkingClass,Right,TrustNone,0,0,0,1,2,1,2,1,2,1,3,2,4,4,2,1,1,1,60,4,4
1841,245967120,2,MiddleClass,Left,TrustNone,0,0,0,1,1,1,1,1,2,1,2,12,4,6,3,1,2,3,75,6,4
1842,418364680,1,WorkingClass,Center,TrustNone,0,0,0,1,1,1,1,1,2,3,1,4,3,3,2,2,3,2,85,5,7
1843,355556725,3,MiddleClass,FarRight,TrustNone,0,0,0,0,2,2,1,2,3,1,3,0,3,6,4,2,1,3,100,5,8
1844,406565722,3,WorkingClass,Center,TrustTrad,0,0,0,1,2,1,1,1,2,2,3,18,4,4,3,1,2,3,38,6,1
1845,349198696,3,WorkingClass,Left,TrustNone,1,0,0,1,1,2,1,2,3,1,3,0,3,2,2,2,1,3,46,2,7
1846,260412915,3,LowerMiddle,Center,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,2,2,1,2,1,2,2,62,5,1
1847,412308488,3,MiddleClass,Left,TrustWebOnly,0,0,0,1,2,1,1,1,2,1,3,4,2,4,3,1,3,1,89,2,8
1848,315966681,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,0,4,9,2,1,1,3,52,3,8
1849,255952660,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,3,2,1,3,10,2,3,4,2,2,2,79,4,3
1850,13373154,3,LowerMiddle,Left,TrustAll,0,0,0,1,1,1,2,1,2,1,3,1,2,5,1,1,1,1,32,4,2
1851,362841517,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,1,1,3,14,2,4,4,1,1,2,47,2,2
1852,370615652,2,UpperClass,Right,TrustNone,0,0,0,1,2,2,3,2,1,3,2,4,9,6,4,2,1,1,92,2,4
1853,120645593,3,WorkingClass,FarLeft,Other,0,0,0,0,2,2,2,2,3,1,3,1,9,2,4,2,2,2,37,5,6
1854,381114988,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,12,3,4,3,1,3,2,22,3,3
1855,68983554,3,WorkingClass,Center,TrustNone,0,0,0,0,2,2,3,2,3,3,3,17,4,5,4,1,2,3,100,4,5
1856,406522831,2,MiddleClass,FarRight,TrustTrad,0,0,0,1,2,1,1,2,2,1,2,6,3,98,3,1,2,1,89,3,7
1857,326515800,1,UpperClass,FarRight,TrustNone,1,0,0,0,2,2,1,2,3,1,1,15,5,98,2,1,3,3,64,6,4
1858,386793568,2,WorkingClass,FarRight,TrustTrad,0,0,0,1,1,1,1,1,2,2,2,4,4,2,3,2,2,3,59,5,7
1859,470212895,3,MiddleClass,Left,TrustAll,0,0,0,0,1,1,2,1,2,1,3,4,3,8,3,1,3,2,40,2,8
1860,443914979,5,MiddleClass,Right,TrustNone,0,0,1,0,2,3,2,1,3,1,5,15,1,5,3,1,1,3,49,2,7
1861,284867997,1,WorkingClass,Center,TrustNone,0,0,0,0,3,2,3,2,3,2,1,16,9,98,4,1,3,3,101,5,6
1862,371560089,1,MiddleClass,Right,TrustNone,1,0,0,0,2,2,2,2,3,3,1,0,3,4,3,1,3,2,96,4,3
1863,236645386,1,WorkingClass,Left,TrustNone,1,0,0,0,2,2,2,2,3,2,1,18,3,1,2,1,2,2,71,6,6
1864,470982937,3,MiddleClass,Right,TrustAll,0,0,0,1,1,1,2,1,2,1,3,16,3,3,3,1,1,3,36,5,1
1865,293826280,3,UpperClass,Center,TrustTrad,0,0,0,1,2,2,1,2,2,2,3,-1,2,5,2,2,3,3,59,2,5
1866,387989011,1,WorkingClass,Center,Other,1,0,0,0,2,2,2,2,3,3,1,5,3,10,4,2,1,1,57,2,7
1867,389995809,5,WorkingClass,Left,TrustNone,0,0,0,0,2,2,1,1,3,2,5,3,5,2,3,2,2,3,96,5,5
1868,92845649,3,LowerMiddle,Right,TrustNone,0,0,0,0,1,3,2,1,3,3,3,0,3,4,4,2,1,3,91,4,7
1869,169149119,4,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,4,10,2,1,2,1,3,2,16,5,7
1870,419468774,9,MiddleClass,Left,TrustWebOnly,0,0,0,1,1,1,1,1,2,1,9,0,4,2,3,1,3,2,48,4,8
1871,461069040,3,UpperMiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,7,3,7,3,2,2,2,52,5,7
1872,159449766,3,UpperMiddleClass,Center,TrustNone,0,0,0,1,1,1,2,1,3,1,3,6,3,4,4,1,1,2,78,6,3
1873,271052168,2,WorkingClass,Left,TrustTrad,1,0,0,1,2,2,1,3,2,2,2,4,9,5,1,1,3,3,97,2,6
1874,118373192,3,MiddleClass,Center,TrustTrad,0,0,0,1,2,2,1,1,2,2,3,19,3,6,4,1,1,2,48,2,3
1875,255874371,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,12,2,6,1,1,2,2,19,4,2
1876,174750453,1,WorkingClass,Refused/DNt,TrustNone,1,0,0,0,2,2,3,2,3,3,1,16,1,10,3,1,9,3,92,6,6
1877,97020018,5,MiddleClass,Left,TrustAll,0,0,0,1,1,1,1,1,2,1,5,8,3,4,2,1,3,3,33,2,6
1878,403753079,2,MiddleClass,Center,TrustAll,0,0,0,1,2,2,1,2,2,1,2,18,2,1,3,2,1,2,29,2,4
1879,292023988,2,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,2,2,18,2,4,2,1,3,1,59,4,2
1880,129443223,1,MiddleClass,FarRight,TrustAll,0,0,0,0,2,1,1,1,3,2,1,14,3,2,3,1,3,2,68,4,3
1881,124836929,2,WorkingClass,Refused/DNt,TrustNone,1,0,0,0,2,2,3,2,3,1,2,1,4,5,2,2,3,3,81,5,6
1882,80180061,9,MiddleClass,Center,TrustNone,0,0,0,0,2,2,1,1,3,2,9,17,1,6,1,1,2,2,52,2,8
1883,218123912,1,LowerMiddle,Left,Other,0,0,0,1,1,1,2,1,2,1,1,0,5,9,3,2,3,2,59,4,7
1884,472460365,2,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,2,2,2,2,12,5,7,2,1,3,2,75,6,6
1885,394890368,3,MiddleClass,Left,TrustTrad,0,0,0,1,3,2,1,1,2,1,3,12,2,6,3,1,1,2,42,3,1
1886,378773874,1,LowerMiddle,Refused/DNt,TrustNone,0,0,0,1,2,2,1,2,3,1,1,0,9,1,3,1,1,2,32,2,7
1887,171716438,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,13,3,7,4,1,1,1,97,4,4
1888,242556348,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,2,2,1,3,6,4,4,3,1,3,2,54,2,4
1889,468277730,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,1,3,18,1,10,2,1,2,2,38,2,6
1890,452326951,3,UpperMiddleClass,Center,TrustNone,0,0,0,1,1,1,2,1,1,1,3,16,3,5,4,1,1,2,63,2,6
1891,110618278,3,UpperMiddleClass,Center,TrustTrad,0,0,0,1,2,1,2,1,2,1,3,1,3,3,2,2,2,3,30,5,7
1892,78019517,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,1,3,1,1,4,2,1,1,2,55,2,1
1893,261061800,1,LowerMiddle,Center,TrustNone,0,0,0,1,3,2,2,3,3,2,1,0,1,6,3,1,2,2,91,6,4
1894,473409030,3,LowerMiddle,Left,TrustWebOnly,0,0,0,1,2,2,2,1,2,2,3,20,1,5,1,2,1,1,54,2,7
1895,436446547,3,WorkingClass,Left,TrustNone,0,0,0,1,1,2,2,2,2,1,3,15,3,5,3,1,3,2,71,3,1
1896,358047122,3,WorkingClass,Center,TrustNone,0,0,1,0,3,3,3,2,3,3,3,18,3,5,4,1,2,3,51,2,7
1897,424253581,3,UpperMiddleClass,Right,TrustAll,0,0,0,1,1,1,2,2,1,2,3,4,3,3,4,1,3,3,56,2,7
1898,210265672,3,MiddleClass,Left,TrustTrad,0,0,0,1,2,2,1,1,2,2,3,20,3,6,3,1,3,2,52,2,3
1899,241688822,3,WorkingClass,FarLeft,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,3,3,4,3,2,1,2,34,5,8
1900,274300228,1,LowerMiddle,Left,TrustNone,0,0,0,0,2,2,2,2,3,1,1,18,9,6,2,2,3,1,65,1,7
1901,99031339,1,WorkingClass,Center,TrustNone,0,0,0,1,2,2,3,2,3,3,1,4,9,5,4,2,9,2,95,6,4
1902,112783346,3,LowerMiddle,Center,TrustTrad,1,0,0,1,1,3,2,3,2,1,3,6,2,9,2,2,3,3,83,6,7
1903,35623876,3,UpperMiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,1,2,3,13,4,7,3,2,2,2,71,5,3
1904,450679328,3,WorkingClass,Refused/DNt,TrustWebOnly,0,0,0,0,1,2,2,2,3,3,3,5,4,7,4,1,2,3,77,2,7
1905,480006326,1,MiddleClass,Left,TrustNone,1,0,0,0,2,1,1,2,2,1,1,0,2,3,4,1,2,2,58,4,4
1906,207090965,3,WorkingClass,Center,TrustNone,1,0,0,0,2,2,3,2,3,3,3,15,3,97,2,1,9,3,36,3,1
1907,409810534,3,LowerMiddle,Center,TrustNone,0,0,0,0,1,1,1,1,1,2,3,5,2,7,2,1,1,3,44,5,7
1908,70844573,1,WorkingClass,FarLeft,Other,0,0,0,0,1,2,1,2,3,2,1,-1,2,4,2,1,2,3,58,6,8
1909,440943803,8,MiddleClass,Center,TrustNone,0,0,0,1,1,1,2,1,2,1,8,3,3,3,4,1,3,2,30,3,4
1910,364131431,1,WorkingClass,Center,TrustNone,1,0,0,0,2,2,3,2,3,1,1,0,5,3,3,1,3,3,95,6,7
1911,97019986,1,MiddleClass,FarLeft,TrustNone,0,0,0,1,1,2,1,1,1,1,1,12,2,2,1,1,2,2,84,4,3
1912,4053523,2,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,2,3,2,8,1,1,1,3,46,3,1
1913,241363234,3,MiddleClass,FarLeft,TrustTrad,0,0,0,1,1,1,1,1,3,2,3,4,1,1,2,1,2,2,95,1,6
1914,413740077,3,MiddleClass,Refused/DNt,TrustNone,1,0,0,0,3,2,2,1,3,1,3,0,3,4,2,1,2,3,63,6,6
1915,385185009,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,1,3,4,2,2,3,1,1,3,31,4,3
1916,438826959,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,0,4,3,1,1,2,1,37,2,6
1917,443771880,1,WorkingClass,Center,TrustNone,0,0,0,1,1,2,2,2,3,3,1,0,5,10,3,1,3,3,56,2,7
1918,-19052179,3,WorkingClass,Center,TrustAll,0,0,0,1,1,2,2,1,2,2,3,8,2,4,2,1,3,2,71,2,7
1919,337218822,1,WorkingClass,Right,TrustNone,0,0,0,1,3,2,3,1,3,1,1,13,4,4,3,1,1,3,61,5,7
1920,316582291,3,MiddleClass,Left,TrustNone,0,0,0,0,1,1,2,2,3,1,3,3,9,3,4,1,9,3,76,6,7
1921,182343148,3,WorkingClass,Refused/DNt,TrustAll,0,0,0,1,1,1,2,1,1,1,3,0,2,2,3,1,3,2,61,3,2
1922,352116635,2,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,3,1,2,1,2,11,5,3,3,1,1,2,24,2,8
1923,316915863,3,WorkingClass,Left,TrustNone,0,0,0,1,3,1,1,1,2,2,3,2,1,2,3,2,1,3,58,6,4
1924,85014767,1,WorkingClass,Center,Other,1,0,0,0,2,1,1,2,3,3,1,1,3,4,3,2,3,2,74,1,1
1925,17051214,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,2,3,7,2,9,3,1,2,1,90,6,6
1926,301600519,3,UpperClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,3,3,9,2,1,3,2,58,3,2
1927,246509849,1,WorkingClass,Right,TrustAll,0,0,1,0,1,2,1,2,3,1,1,16,9,9,1,2,9,2,51,2,2
1928,254276439,3,MiddleClass,Center,TrustNone,0,0,0,1,1,1,2,1,2,1,3,1,2,3,3,1,2,3,74,5,2
1929,229867930,5,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,1,2,5,18,4,6,1,1,9,2,69,2,8
1930,68780445,1,MiddleClass,FarRight,TrustNone,0,0,0,0,3,2,2,3,3,3,1,19,1,10,2,1,2,3,84,4,4
1931,375435299,4,WorkingClass,Refused/DNt,TrustAll,0,0,0,1,2,1,1,1,2,1,4,1,3,4,3,1,2,2,46,6,8
1932,210957169,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,2,3,3,1,4,3,2,1,2,39,4,1
1933,207239252,3,UpperClass,Left,TrustNone,0,0,0,1,1,1,1,1,3,1,3,3,2,5,4,1,2,1,80,2,5
1934,527101434,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,9,3,3,3,1,2,2,29,5,4
1935,205909299,1,WorkingClass,FarLeft,TrustNone,1,0,0,1,2,2,3,2,3,3,1,3,3,3,1,1,9,3,62,5,4
1936,451606489,3,LowerMiddle,Center,TrustNone,1,0,1,0,2,2,1,1,2,2,3,1,4,10,4,1,9,1,50,6,7
1937,96082639,3,UpperMiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,12,5,4,3,1,2,2,88,6,1
1938,468357539,3,WorkingClass,Center,TrustTrad,0,0,0,1,3,3,2,2,2,3,3,20,3,5,2,1,3,3,80,6,3
1939,455622717,3,MiddleClass,Center,TrustNone,0,0,0,0,2,2,1,2,3,2,3,1,5,5,3,1,2,3,55,5,6
1940,447084209,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,4,2,6,3,2,3,2,56,4,3
1941,176131037,1,MiddleClass,Center,TrustTrad,0,0,0,0,1,1,1,1,1,1,1,15,3,6,2,1,1,2,67,5,4
1942,305211067,3,MiddleClass,Center,TrustNone,0,0,0,1,2,2,2,2,1,2,3,4,4,3,4,2,3,1,95,5,5
1943,105620173,2,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,1,2,2,3,2,2,3,1,3,2,4,2,7
1944,109875712,4,MiddleClass,Refused/DNt,TrustNone,0,0,0,1,1,1,2,1,2,2,4,21,2,1,2,1,1,2,55,4,7
1945,286283682,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,1,3,-1,1,10,4,1,3,2,73,6,1
1946,200316526,3,LowerMiddle,Left,TrustAll,0,0,0,1,1,1,2,1,2,2,3,3,3,7,2,1,3,2,70,2,4
1947,161534165,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,0,2,3,3,1,3,2,59,4,1
1948,458914708,3,WorkingClass,Left,TrustNone,0,0,0,0,2,2,1,1,3,2,3,5,3,3,2,1,9,1,53,3,6
1949,211782695,1,LowerMiddle,Center,TrustAll,1,0,0,1,1,2,1,1,1,1,1,0,2,2,3,1,1,1,81,4,4
1950,104800911,3,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,2,2,2,1,3,19,4,5,1,1,3,1,60,3,7
1951,415835550,3,WorkingClass,Center,TrustNone,0,0,0,1,1,1,1,2,2,1,3,0,4,5,4,1,3,3,81,2,4
1952,-3822933,3,LowerMiddle,Left,TrustAll,0,0,0,1,2,1,1,1,3,1,3,8,1,3,1,1,3,2,29,5,1
1953,266458636,3,UpperClass,Center,TrustTrad,0,0,0,0,3,2,3,1,3,2,3,0,1,5,3,1,2,3,71,4,8
1954,261303051,3,MiddleClass,FarLeft,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,3,2,5,1,1,3,2,29,3,1
1955,308301239,2,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,2,4,2,10,2,1,1,1,40,4,2
1956,111064232,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,1,1,3,2,4,3,3,1,1,2,61,2,1
1957,336523717,2,UpperClass,Center,Other,0,0,0,0,2,3,1,3,3,2,2,0,1,4,3,1,1,1,61,5,6
1958,461992270,3,MiddleClass,Left,TrustTrad,0,0,0,1,2,1,2,1,1,1,3,9,2,6,3,1,3,3,72,4,8
1959,201082967,3,MiddleClass,Left,TrustTrad,0,0,0,1,3,2,1,1,2,2,3,5,2,5,1,1,1,1,35,4,4
1960,266762832,3,MiddleClass,Right,TrustAll,0,0,0,1,1,1,2,2,2,1,3,12,1,2,1,1,2,1,24,4,6
1961,178849378,3,MiddleClass,Center,TrustAll,0,0,0,1,1,2,1,1,1,2,3,2,3,2,4,1,1,2,32,4,3
1962,18953407,3,LowerMiddle,FarRight,TrustWebOnly,0,0,0,1,2,2,2,2,2,2,3,12,4,4,3,1,3,3,63,2,7
1963,418948447,2,LowerMiddle,Left,TrustNone,0,0,0,0,2,2,1,1,2,3,2,3,2,3,3,2,2,3,99,5,1
1964,479533836,4,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,4,9,2,6,2,1,2,2,58,1,6
1965,166533577,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,3,2,3,4,2,1,4,1,2,2,80,2,7
1966,355517312,3,MiddleClass,Center,TrustTrad,0,0,0,0,1,2,2,1,1,1,3,14,2,6,4,1,3,2,91,3,2
1967,356642565,3,MiddleClass,Left,TrustTrad,0,0,0,0,1,2,1,1,1,1,3,16,2,6,2,1,9,3,65,2,3
1968,374060652,3,WorkingClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,0,4,3,1,2,2,1,69,4,4
1969,307588676,3,WorkingClass,Left,TrustTrad,0,0,0,0,1,1,1,1,1,1,3,11,3,9,4,1,1,1,31,5,4
1970,295711354,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,2,1,1,2,1,3,0,2,5,1,1,2,2,90,4,8
1971,349212567,3,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,2,2,1,2,3,2,4,98,1,1,3,2,35,6,1
1972,215304174,3,MiddleClass,Center,TrustAll,0,0,0,1,1,1,2,1,2,2,3,4,1,6,3,1,3,2,35,4,4
1973,39481256,3,LowerMiddle,Left,TrustTrad,0,0,0,1,3,2,1,1,2,2,3,13,2,5,3,2,1,2,60,3,6
1974,293822458,1,LowerMiddle,Left,TrustNone,1,0,0,1,1,3,1,1,2,2,1,1,3,5,4,2,1,3,80,3,4
1975,435428222,3,UpperClass,Left,TrustAll,0,0,0,1,1,1,2,1,1,1,3,8,1,3,3,1,1,2,36,5,4
1976,10932833,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,2,1,2,2,1,3,3,3,8,4,1,3,2,54,5,5
1977,301826047,3,MiddleClass,FarRight,TrustTrad,1,0,0,1,2,1,2,1,1,1,3,0,2,10,3,1,1,2,23,4,1
1978,35774408,3,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,17,2,4,2,1,2,2,38,4,8
1979,149819377,3,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,0,4,9,2,1,3,1,83,4,2
1980,277050377,3,WorkingClass,Right,TrustAll,0,0,0,1,1,1,2,1,2,1,3,19,4,6,3,1,3,3,27,3,7
1981,137628565,3,WorkingClass,Right,TrustTrad,1,0,0,0,2,2,2,2,3,3,3,4,2,10,2,2,1,3,75,2,7
1982,322024545,1,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,3,2,1,3,3,1,1,2,2,3,2,2,3,48,2,3
1983,335081867,1,MiddleClass,Left,TrustNone,0,0,0,1,1,1,1,1,2,1,1,10,2,9,3,1,1,2,51,2,3
1984,336767762,1,WorkingClass,Center,TrustNone,0,0,0,0,2,1,2,1,2,2,1,0,2,5,2,1,3,2,58,2,4
1985,188053593,1,LowerMiddle,Center,Other,0,0,0,0,1,2,2,2,3,1,1,3,2,4,1,1,3,2,97,6,7
1986,364188678,3,WorkingClass,Center,TrustAll,0,0,0,1,2,1,1,1,2,2,3,13,1,6,3,1,2,3,13,5,6
1987,453721531,3,MiddleClass,Center,TrustWebOnly,0,0,0,1,3,2,3,1,2,2,3,-1,4,2,4,1,1,2,29,2,4
1988,276009645,3,UpperMiddleClass,Left,TrustNone,0,0,0,1,1,1,2,1,2,1,3,15,4,9,3,1,3,3,31,2,8
1989,-13431408,3,WorkingClass,Center,TrustAll,0,0,0,1,2,1,2,2,1,2,3,14,3,9,3,2,2,2,39,6,1
1990,451805558,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,11,1,4,1,1,2,3,53,2,8
1991,174201006,3,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,5,2,3,3,1,2,2,90,4,4
1992,456572071,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,11,2,8,1,2,3,2,61,2,8
1993,278447989,3,LowerMiddle,Center,Other,1,0,0,1,2,3,1,3,2,2,3,5,3,6,3,2,3,3,73,4,4
1994,355999251,3,UpperMiddleClass,Refused/DNt,TrustAll,0,0,0,1,1,2,2,2,1,2,3,8,5,1,3,1,3,3,68,5,3
1995,48217869,5,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,2,5,10,2,9,1,1,3,2,52,1,8
1996,95556173,3,WorkingClass,Center,TrustWebOnly,0,0,0,1,3,2,1,1,1,1,3,4,2,1,2,1,3,3,94,2,7
1997,130119882,3,WorkingClass,Center,Other,1,0,0,1,1,2,3,2,3,1,3,3,3,4,1,2,1,2,57,6,4
1998,479419613,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,1,3,3,2,4,2,1,1,2,27,4,5
1999,359509631,1,MiddleClass,Left,TrustNone,0,0,0,0,2,2,2,1,3,2,1,7,3,1,1,1,3,2,72,6,1
2000,99271173,3,UpperMiddleClass,Right,TrustAll,0,0,0,1,2,2,1,1,2,1,3,4,3,7,2,1,2,3,77,4,8
2001,121178739,3,UpperClass,Left,TrustTrad,0,0,0,0,2,2,1,2,3,1,3,16,9,10,3,2,3,2,49,6,7
2002,289426827,3,WorkingClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,1,2,2,3,1,3,1,63,5,6
2003,416213788,3,LowerMiddle,Center,TrustTrad,0,0,1,1,1,1,1,1,2,1,3,3,2,3,1,1,1,2,94,5,4
2004,267518069,3,LowerMiddle,Center,TrustWebOnly,0,0,0,0,3,2,1,2,3,2,3,13,4,4,4,1,1,1,89,5,1
2005,102603880,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,13,2,2,2,1,3,2,34,2,2
2006,81379115,1,WorkingClass,Refused/DNt,TrustNone,1,0,0,0,2,2,3,2,3,1,1,3,2,3,3,2,1,3,55,6,1
2007,303329623,3,LowerMiddle,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,12,3,6,3,1,3,3,29,4,2
2008,257939845,9,UpperMiddleClass,Left,TrustTrad,0,0,0,1,2,2,2,2,1,1,9,1,2,8,2,1,3,2,14,1,1
2009,286582628,4,MiddleClass,Center,TrustAll,0,0,0,1,3,1,1,1,2,3,4,11,5,97,3,2,3,2,64,5,8
2010,292723551,1,WorkingClass,Right,TrustNone,0,0,0,0,3,2,2,2,3,3,1,10,3,97,3,1,2,3,95,6,6
2011,424416708,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,3,3,4,3,1,3,1,3,1,19,3,3
2012,30276108,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,10,2,2,3,1,1,2,29,4,3
2013,475619968,3,MiddleClass,Left,TrustNone,0,0,0,1,1,1,2,1,2,1,3,2,2,4,3,2,1,3,37,3,6
2014,157605562,1,UpperMiddleClass,Left,TrustAll,0,0,0,1,2,2,2,1,2,2,1,14,2,4,3,2,3,2,86,6,7
2015,332260932,3,WorkingClass,Refused/DNt,TrustNone,0,0,0,0,2,2,3,2,3,1,3,0,9,4,4,1,3,3,78,6,8
2016,175838458,3,MiddleClass,FarRight,TrustTrad,0,0,0,1,1,2,2,1,3,2,3,1,2,9,4,1,1,2,87,4,1
2017,172768565,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,0,2,4,3,1,3,1,56,1,4
2018,292708958,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,15,2,3,2,1,2,2,59,3,5
2019,199232392,3,MiddleClass,Center,TrustAll,0,0,0,1,1,1,2,2,2,1,3,16,1,3,4,1,2,3,65,5,5
2020,35739753,3,WorkingClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,9,2,5,2,2,2,1,73,2,5
2021,329229737,2,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,2,0,2,6,1,1,1,3,62,1,2
2022,226815799,3,LowerMiddle,Left,TrustAll,0,0,0,1,1,1,2,1,1,1,3,19,1,5,3,2,3,2,49,2,1
2023,241660359,3,MiddleClass,Left,TrustNone,0,0,0,0,2,3,1,1,3,2,3,13,2,1,3,1,1,2,92,4,6
2024,-11708927,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,1,1,3,2,3,5,3,1,1,2,36,5,4
