,Unnamed: 0,d73_4,qa10_3,qd5_14,qa4a_5,qa2a_4,polintr_4,qa2a_5,d40b,qa6b_3,qa13_2,qa4a_4,d40a_r,d40abc_r3,qa4a_9,qa4a_13,qa2a_6,d70,qa3a_11,qa16,sd22_1,d8,d40b_r,qa19,d62_4,polintr_1,qd5_6,qa6b_1,d62_2,netuse,qa3a_17,qc1a_4,d8r2,d78,d9r,qd5_15,d40c,d40abc_r1,sd22t7,d40abc_r4,qa4a_12,qa4a_17,d71_2,qc1a_1,qa1a_4,qa18_5,qa4a_18,qc1a_3,qa17,qd5_2,d62_1,sd22t3,qa3a_4,d71_1,qa4a_15,d9,d40abc_r2,qd5_1,qd1,qa2a_1,qd8_3,qa14,qa4a_1,sd22t8,qa1a_5,qa10_2,qa3a_3,qa4a_19,qa3a_10,qa7_1,qa3a_2,qa3a_5,qd5_16,qa3a_8,qa3a_14,d73_2,d40c_r,d8r1,qd5_12,sd22t6,qd5_9,d73_1,qa4a_16,d62_3,qa3a_16,qa13_1,qd5_10,qa8_1,qa6b_10,qd5_8,qa2a_3,qa1a_6,qa3a_15,qa4a_6,d71_3,sd22t2,qa1a_2,qc1a_2,qd5_13,qa18_3,qd8_4,qd8_1,qa3a_18,qa3a_9,d40a,qa6b_8,polintr_3,qa3a_13,d7,qa4a_11,d60,sd22t4,qd5_7,qa3a_6,qd2,qa4a_3,polintr_2,qa2a_2,qa4a_14,qa2a_7,qa1a_3,qa10_1,qd5_5,d25,sd22t5,qa3a_1,qd5t,qd8_2,qa1a_1,sd22_2,qd5_11,qa3a_12,qa8_2,qd5_4,sd22t1,d7r,qa18_1,qd5_3,d62t,qa18_2,d73_3,qa4a_7,sd18a,qa4a_10,qa7_2,qa1a_7,qa4a_2
1492,1492,1.0,3,0,0,3,1,2,2.0,1,2,0,2.0,1.0,0,0,1,2,1,4,2,25,0.0,4,3,0,0,2,6,6,0,3,3,3,5,0,0.0,1.0,0,1.0,0,0,3,2,3,2,0,1,2,0,2,1,0,3,0,262,0.0,0,2,3,3,4,0,0,2,2,1,0,0,2,0,1,0,0,0,1.0,0.0,10,0,1,0,2.0,0,6,0,2,0,3,2,1,1,4,0,0,2,0,3,1,0,5,3,3,0,0.0,2.0,2,0,0,0,0,3,1,0,0,2,0,0,2,1.0,1,1,4,0,2.0,0,1,1,2,2,3,0,0,1,0,1,3,4,1,3,1,2.0,0,2,0,1,4,0
1493,1493,2.0,2,0,1,3,1,4,0.0,1,2,0,2.0,0.0,1,0,2,2,1,3,2,25,0.0,3,1,0,0,2,6,7,0,2,2,3,3,0,0.0,0.0,0,0.0,0,0,3,1,3,1,0,3,4,1,1,0,0,2,0,283,0.0,0,3,3,3,4,0,0,2,3,0,0,0,2,0,0,0,0,0,3.0,1.0,6,0,0,1,4.0,0,1,0,2,0,2,2,0,2,3,0,0,3,0,3,1,0,2,1,3,0,0.0,2.0,2,0,0,9,0,3,0,0,0,3,0,0,1,0.0,2,4,4,1,2.0,0,0,0,1,4,1,0,0,1,0,1,1,1,1,1,4,2.0,0,2,0,1,2,0
1494,1494,1.0,2,0,1,3,0,3,0.0,2,2,0,2.0,0.0,0,0,3,3,1,1,2,49,2.0,1,3,0,0,1,7,1,0,2,2,3,3,0,0.0,0.0,0,0.0,0,0,1,2,2,2,0,3,1,1,2,1,0,2,0,435,1.0,0,3,3,3,3,0,0,2,2,0,0,0,1,1,1,0,0,0,2.0,0.0,6,0,1,0,4.0,0,1,0,4,0,1,1,1,1,3,0,0,1,1,2,3,0,2,1,2,0,0.0,2.0,1,0,0,2,1,3,0,0,0,2,0,1,1,0.0,2,2,3,0,2.0,1,0,1,1,3,2,0,0,2,0,1,6,1,0,1,3,1.0,0,3,0,1,2,0
1495,1495,3.0,5,0,0,2,1,2,0.0,2,1,0,2.0,1.0,0,0,1,3,1,4,3,7,0.0,4,1,0,0,2,6,6,0,3,2,3,8,0,1.0,1.0,1,0.0,0,0,3,1,3,1,0,3,5,0,6,0,0,3,0,-11,1.0,0,2,3,1,5,0,0,2,3,0,0,0,2,1,0,1,0,0,2.0,0.0,3,0,1,0,3.0,1,1,0,1,1,3,2,1,3,4,0,0,3,1,4,2,0,3,5,1,0,0.0,3.0,2,0,0,2,0,3,0,1,1,3,0,1,2,0.0,3,3,2,1,2.0,0,1,0,4,4,1,0,0,2,0,1,1,1,0,1,1,1.0,0,4,0,1,2,0
1496,1496,1.0,2,0,0,3,0,2,0.0,1,1,0,3.0,0.0,0,0,3,3,1,3,1,29,0.0,1,7,0,0,2,6,1,0,2,3,3,6,0,0.0,1.0,0,0.0,0,0,2,1,2,2,0,1,3,0,1,1,0,1,0,348,0.0,0,3,3,1,3,0,1,2,2,0,0,0,1,0,1,0,1,0,1.0,0.0,8,0,1,0,1.0,0,1,0,2,0,1,1,0,1,3,0,0,3,0,2,1,0,1,1,3,0,0.0,2.0,1,0,0,0,0,2,1,0,0,3,0,1,3,0.0,3,2,1,1,2.0,0,0,1,2,2,2,0,0,2,0,1,1,2,0,1,3,1.0,0,2,0,1,2,0
1497,1497,1.0,2,0,0,3,0,1,1.0,1,2,0,3.0,0.0,0,0,3,2,0,1,1,29,0.0,2,1,0,0,2,6,1,0,3,2,3,8,0,0.0,0.0,0,0.0,0,0,2,2,2,3,0,2,4,1,1,0,0,2,0,377,0.0,0,3,3,3,3,0,0,2,1,0,0,0,1,0,0,0,1,0,1.0,0.0,98,0,1,0,1.0,1,6,0,4,0,1,2,0,3,3,0,0,2,0,2,1,0,2,1,2,0,0.0,2.0,1,0,0,1,0,3,0,0,0,3,0,1,2,0.0,1,2,3,1,2.0,0,0,1,2,2,2,0,0,1,1,1,1,1,0,1,4,2.0,0,1,0,2,2,0
1498,1498,2.0,4,0,0,3,1,2,1.0,1,5,0,1.0,0.0,0,0,3,3,0,4,3,21,0.0,4,6,0,0,2,7,1,0,2,2,3,4,0,0.0,0.0,1,0.0,0,0,2,3,3,2,0,4,5,0,6,0,0,3,0,289,0.0,0,3,2,1,6,0,1,2,3,0,0,0,1,0,1,0,0,0,2.0,0.0,5,0,1,0,2.0,1,1,0,1,0,2,2,0,2,4,0,0,3,0,4,1,0,5,1,2,0,0.0,3.0,2,0,1,13,0,1,0,0,0,3,0,0,3,0.0,2,2,4,1,1.0,0,0,0,1,3,1,0,0,2,0,1,4,1,0,1,1,2.0,0,4,1,1,3,0
1499,1499,1.0,3,0,0,3,0,2,0.0,1,2,0,2.0,0.0,0,0,3,1,0,1,1,25,0.0,1,1,0,0,2,1,1,0,2,3,2,11,0,0.0,0.0,0,0.0,0,0,2,3,2,2,0,2,2,1,1,0,0,1,0,453,0.0,0,2,3,3,4,0,0,2,2,0,0,0,1,0,0,0,1,1,1.0,0.0,9,0,1,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,3,0,2,1,0,2,2,3,0,0.0,2.0,1,0,0,1,0,3,0,1,0,2,0,0,1,0.0,1,2,1,0,3.0,0,0,1,2,2,2,0,0,1,0,1,1,3,1,1,3,1.0,0,2,0,1,2,0
1500,1500,1.0,2,0,0,3,0,2,3.0,1,1,0,2.0,0.0,0,0,3,2,1,2,2,34,1.0,1,5,1,0,2,1,1,0,1,3,3,9,0,1.0,0.0,0,0.0,0,0,2,1,3,1,0,3,3,1,1,0,0,1,0,260,0.0,0,2,3,1,4,0,0,1,3,0,0,0,1,0,0,0,0,0,1.0,1.0,5,0,1,0,1.0,0,1,0,2,0,2,1,0,3,3,0,0,2,0,2,1,0,2,1,2,0,0.0,2.0,1,1,0,8,0,3,0,1,0,3,0,0,1,0.0,2,2,2,0,2.0,1,0,1,2,3,1,0,0,1,0,1,1,1,0,1,2,1.0,0,1,0,1,2,0
1501,1501,1.0,3,0,0,3,1,3,1.0,1,1,0,3.0,0.0,0,1,3,3,0,2,2,20,0.0,1,1,0,0,2,6,1,0,2,2,3,3,0,0.0,1.0,0,0.0,1,0,3,2,1,1,0,2,4,0,1,0,0,2,0,159,0.0,0,2,3,2,2,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,1.0,2,0,1,0,3.0,0,1,0,4,0,1,1,0,4,3,0,0,2,0,3,1,0,2,2,1,0,1.0,1.0,3,0,1,9,0,7,0,0,0,3,0,0,1,1.0,3,1,4,0,3.0,0,0,0,1,1,2,0,0,2,0,1,1,4,0,1,1,2.0,0,3,0,1,2,0
1502,1502,1.0,2,0,0,1,0,2,0.0,1,2,0,2.0,0.0,0,1,3,2,1,1,2,25,0.0,1,1,0,0,1,6,1,0,1,3,6,7,0,1.0,0.0,0,1.0,0,0,2,2,2,1,0,2,2,0,1,0,0,1,0,246,0.0,0,3,1,2,3,0,0,1,3,0,0,0,1,0,0,0,0,1,1.0,0.0,5,0,1,0,1.0,0,1,0,1,0,1,1,1,1,3,0,0,2,0,3,2,0,2,2,2,0,0.0,5.0,1,0,0,0,1,3,1,1,0,3,0,1,1,0.0,2,2,2,1,2.0,0,1,1,1,2,2,0,0,1,0,1,2,1,1,1,2,2.0,0,1,0,1,2,0
1503,1503,1.0,3,0,0,2,0,2,1.0,1,1,0,3.0,0.0,0,0,3,1,1,3,1,107,0.0,1,6,0,0,2,1,1,0,1,2,2,11,0,0.0,0.0,0,0.0,0,0,2,2,2,2,0,2,3,1,1,1,0,1,0,149,1.0,0,2,3,2,4,0,0,2,3,0,0,0,1,1,0,0,0,0,2.0,0.0,5,0,0,0,1.0,0,6,0,5,0,1,1,1,1,3,0,0,2,0,3,1,0,2,1,2,0,0.0,4.0,2,0,0,11,0,3,0,1,0,3,1,0,3,1.0,3,2,3,1,2.0,0,0,0,2,2,1,0,1,1,0,1,3,4,0,1,3,2.0,0,1,0,1,1,0
1504,1504,4.0,3,0,0,2,0,2,2.0,1,2,0,2.0,0.0,0,0,3,2,0,3,1,14,0.0,1,1,0,0,2,1,1,0,2,8,2,4,0,1.0,1.0,0,1.0,0,0,3,1,2,3,1,2,3,1,4,0,0,1,0,449,1.0,0,3,3,1,4,0,0,1,1,0,0,0,1,1,0,0,1,0,2.0,0.0,5,0,0,1,1.0,1,1,0,3,0,2,1,1,3,3,0,0,2,0,3,1,0,5,3,2,0,0.0,2.0,2,0,0,0,0,3,0,1,0,3,0,1,3,999.0,2,2,2,0,3.0,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,2.0,1,2,0,1,2,0
1505,1505,1.0,2,0,0,3,0,2,0.0,1,2,0,4.0,0.0,1,0,3,3,1,3,1,30,0.0,3,4,0,0,2,6,6,0,4,4,3,9,0,2.0,0.0,1,1.0,0,0,3,1,1,5,0,5,5,1,5,1,0,3,0,350,0.0,0,5,1,1,4,0,0,2,4,1,0,0,2,0,0,0,1,0,2.0,2.0,97,0,0,0,2.0,1,1,0,1,0,1,2,0,1,2,0,0,2,0,3,1,0,1,3,2,0,0.0,2.0,2,0,0,8,0,2,0,0,0,2,1,1,2,0.0,2,3,4,0,3.0,0,0,1,3,3,2,0,0,2,0,1,1,1,1,1,1,4.0,0,3,0,1,2,0
1506,1506,1.0,2,0,0,3,0,1,0.0,1,2,0,2.0,1.0,0,0,3,2,1,1,2,23,0.0,3,1,0,0,2,5,1,0,2,4,3,7,0,1.0,0.0,0,0.0,0,0,3,1,2,2,0,3,4,1,1,0,0,3,0,57,1.0,0,2,1,3,4,0,0,1,3,0,0,0,2,0,1,0,0,1,3.0,0.0,4,0,0,0,2.0,0,1,1,4,0,1,2,0,1,1,0,0,2,0,3,1,0,2,2,2,0,0.0,2.0,2,0,0,9,1,2,1,1,0,3,0,1,1,0.0,1,2,2,1,3.0,0,0,1,2,4,1,0,0,1,0,1,1,1,0,1,3,2.0,0,2,0,1,1,0
1507,1507,2.0,2,0,0,2,0,3,0.0,1,2,0,3.0,1.0,0,0,3,2,1,3,2,20,0.0,1,1,0,0,1,5,1,0,3,3,3,3,0,1.0,0.0,0,0.0,0,0,2,2,2,1,0,2,2,1,1,0,0,1,0,393,1.0,0,2,1,1,4,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,0.0,2,1,1,0,1.0,0,1,0,4,0,1,1,1,3,3,0,0,1,0,1,2,0,2,1,2,0,1.0,1.0,1,0,0,1,0,3,0,0,1,3,1,1,1,0.0,2,3,2,1,3.0,1,0,0,2,2,1,0,1,1,0,1,1,2,1,1,3,1.0,0,1,0,1,2,0
1508,1508,2.0,1,0,0,3,1,2,0.0,2,2,0,3.0,0.0,0,0,3,2,0,4,2,20,0.0,1,3,0,0,2,5,1,0,2,8,4,5,0,1.0,0.0,0,0.0,0,0,3,2,3,2,0,1,2,0,7,0,0,1,0,300,0.0,0,2,3,2,4,1,1,3,3,0,0,0,1,0,1,0,1,0,2.0,0.0,10,0,1,0,1.0,0,6,0,2,0,2,2,0,3,4,0,0,3,1,4,1,0,3,1,1,0,0.0,3.0,2,0,0,1,0,1,0,0,0,4,0,0,3,0.0,3,3,1,0,2.0,0,0,0,1,3,1,0,0,2,0,0,1,1,0,3,4,2.0,0,4,0,1,2,0
1509,1509,1.0,3,0,0,3,0,2,0.0,1,3,0,2.0,1.0,0,0,3,3,1,2,2,104,1.0,1,5,0,0,2,1,1,0,2,3,1,7,0,2.0,0.0,0,0.0,0,0,2,3,2,2,0,2,2,0,1,0,0,1,0,480,1.0,0,3,1,1,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1.0,0.0,4,0,0,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,2,0,3,1,0,2,2,3,0,0.0,2.0,2,0,0,1,0,3,0,1,0,3,0,1,1,0.0,1,2,1,0,3.0,0,0,0,3,2,1,0,0,1,0,1,3,3,0,1,3,1.0,1,1,0,1,2,0
1510,1510,3.0,3,0,0,3,1,2,2.0,1,1,0,1.0,0.0,0,0,1,3,0,2,2,23,0.0,5,2,0,0,2,6,1,0,1,8,4,4,0,1.0,0.0,1,0.0,0,0,3,1,2,2,1,1,3,1,3,0,0,2,0,148,1.0,0,2,3,1,4,0,0,2,3,1,0,0,2,0,1,0,0,0,2.0,1.0,5,0,1,0,2.0,0,6,0,1,0,2,2,0,2,3,0,0,3,0,3,2,0,2,1,1,0,0.0,1.0,2,0,1,1,0,1,1,0,1,4,0,1,2,0.0,2,3,4,0,3.0,0,0,1,2,4,3,0,0,3,0,0,1,1,0,2,5,4.0,0,3,0,1,3,0
1511,1511,2.0,3,0,0,3,1,2,0.0,1,1,0,3.0,0.0,0,0,3,2,0,2,2,31,0.0,4,6,0,0,2,6,1,0,2,2,3,12,0,1.0,0.0,0,0.0,0,0,2,1,2,2,0,3,3,0,1,1,0,2,1,390,0.0,0,2,3,1,4,0,0,2,3,0,0,0,1,1,0,0,0,0,4.0,2.0,2,0,1,1,1.0,0,1,0,1,0,1,1,1,4,4,0,0,3,0,3,1,0,2,2,1,0,0.0,2.0,2,0,0,1,0,3,0,0,0,3,0,1,1,0.0,3,2,2,0,2.0,0,0,1,1,2,1,0,1,2,0,1,2,1,1,1,1,0.0,0,3,0,1,1,0
1512,1512,1.0,1,0,0,3,0,2,0.0,1,2,0,2.0,1.0,0,0,3,1,0,1,1,30,2.0,1,1,0,0,1,6,1,0,5,3,3,11,0,0.0,0.0,0,0.0,0,0,3,2,2,2,0,1,2,1,1,0,0,1,0,266,0.0,0,3,1,3,4,0,0,2,1,0,0,0,1,0,0,0,1,0,1.0,0.0,6,0,0,0,1.0,0,1,0,3,0,2,1,1,2,3,0,0,2,0,3,2,0,2,2,2,0,0.0,2.0,1,0,0,4,0,3,0,1,0,1,1,0,1,0.0,3,4,4,0,2.0,0,1,1,2,2,1,0,1,3,0,1,1,3,1,1,2,1.0,0,2,0,1,2,1
1513,1513,1.0,3,0,0,3,0,2,0.0,1,2,0,1.0,0.0,0,0,3,3,1,2,2,21,0.0,1,1,0,0,1,1,1,0,2,3,3,1,0,0.0,0.0,0,1.0,0,0,2,1,2,2,0,2,3,1,1,1,0,1,0,91,0.0,0,3,1,3,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1.0,0.0,9,0,1,0,1.0,0,1,0,1,0,1,1,0,2,3,0,0,2,0,2,2,0,1,2,2,0,1.0,2.0,1,0,0,1,1,3,0,1,0,2,1,1,2,0.0,1,3,2,1,2.0,1,0,0,1,2,2,0,1,2,0,1,2,4,1,1,2,2.0,0,2,0,1,2,0
1514,1514,2.0,3,0,0,3,0,2,3.0,1,2,0,2.0,0.0,0,0,3,3,1,2,1,96,1.0,3,6,0,0,2,5,6,0,2,2,1,11,0,0.0,1.0,0,0.0,0,0,2,1,3,1,0,2,3,0,1,0,0,1,0,319,0.0,0,2,4,2,4,0,0,3,2,0,0,0,1,0,0,0,0,0,2.0,0.0,6,0,0,0,2.0,0,2,0,1,0,2,2,0,2,5,0,0,3,0,4,3,0,2,1,1,0,0.0,2.0,2,0,1,8,0,2,0,0,0,3,1,0,3,0.0,3,2,3,0,1.0,0,0,1,4,4,2,0,1,2,0,1,5,1,0,1,3,2.0,0,1,0,1,3,0
1515,1515,1.0,2,0,0,3,0,1,0.0,1,3,0,2.0,1.0,0,0,3,2,0,1,2,102,3.0,1,6,0,0,2,1,1,0,1,3,3,9,0,0.0,0.0,0,1.0,0,0,2,2,2,2,0,3,2,1,1,0,0,1,0,347,1.0,0,3,1,3,3,0,0,2,2,1,0,0,1,0,0,0,1,0,1.0,0.0,6,0,1,0,3.0,0,1,0,4,1,1,1,0,1,5,0,0,2,0,3,1,0,1,2,1,0,1.0,2.0,1,1,0,0,0,3,0,1,0,3,0,0,1,0.0,1,3,2,0,1.0,0,1,1,2,1,2,0,1,1,0,1,2,4,1,1,3,1.0,0,1,0,1,1,0
1516,1516,1.0,2,0,0,1,0,2,2.0,1,2,0,1.0,0.0,1,0,3,1,1,2,1,35,1.0,1,5,0,1,1,1,1,0,2,3,3,7,0,0.0,0.0,0,0.0,0,0,1,2,2,1,0,1,2,0,1,0,0,3,0,301,0.0,0,3,3,3,3,0,0,3,2,0,0,0,1,0,0,0,1,0,1.0,0.0,9,0,0,0,1.0,0,6,0,4,0,1,1,1,1,3,0,0,2,0,2,1,0,2,2,1,0,0.0,2.0,2,0,0,8,1,1,0,1,0,3,1,1,1,0.0,3,3,2,1,2.0,0,0,1,2,3,2,0,1,1,0,1,1,3,0,1,3,1.0,0,3,0,1,2,1
1517,1517,3.0,2,0,0,1,0,2,1.0,3,1,0,4.0,0.0,0,0,3,2,0,3,1,96,0.0,3,5,0,0,2,1,6,0,1,3,2,4,0,2.0,0.0,0,1.0,0,0,2,2,2,2,0,3,5,0,1,1,0,3,0,445,0.0,0,3,3,1,4,0,1,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,1,1.0,1,1,0,4,0,2,2,0,1,3,0,0,2,0,2,2,0,2,2,2,0,0.0,2.0,2,0,0,1,0,3,1,0,0,3,0,1,3,0.0,1,3,4,1,2.0,0,1,0,1,3,2,0,0,1,0,1,1,2,1,1,1,1.0,0,1,0,1,3,0
1518,1518,2.0,3,0,0,2,1,2,0.0,2,1,0,2.0,0.0,0,0,4,2,0,2,3,29,0.0,1,1,0,0,2,5,1,0,4,2,6,9,0,1.0,1.0,1,1.0,0,0,3,3,3,2,0,4,3,1,1,1,0,3,0,373,0.0,0,3,2,1,4,1,0,4,3,0,0,0,2,0,1,0,1,0,2.0,0.0,5,0,1,0,2.0,0,1,0,1,0,2,2,0,2,3,0,0,3,1,4,2,0,5,2,5,0,0.0,1.0,2,0,0,1,0,1,1,0,0,4,0,0,3,0.0,3,4,3,0,2.0,0,1,1,4,3,1,0,0,2,0,1,1,1,0,1,1,2.0,0,4,0,2,2,0
1519,1519,1.0,2,0,0,1,0,1,0.0,1,2,0,3.0,0.0,0,0,1,2,1,1,2,15,0.0,1,5,0,0,2,6,1,0,2,8,2,6,0,1.0,0.0,0,0.0,0,0,3,2,1,2,0,3,5,1,1,0,0,1,1,351,0.0,0,2,1,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,0,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,1,0,3,2,0,1,1,2,0,0.0,2.0,1,0,0,9,0,3,1,1,0,2,0,1,3,0.0,3,2,2,0,3.0,1,0,1,3,1,2,0,0,2,0,1,1,4,1,1,2,1.0,0,1,0,1,1,0
1520,1520,4.0,4,0,0,3,1,2,2.0,1,2,1,2.0,0.0,0,0,3,3,1,2,3,22,0.0,3,6,0,0,2,7,6,0,3,2,3,0,0,0.0,1.0,0,0.0,0,0,3,1,5,4,0,4,5,1,6,0,0,1,0,346,0.0,0,4,2,1,5,0,1,4,3,0,0,0,2,0,0,0,0,0,4.0,1.0,3,0,1,0,2.0,1,2,0,1,0,2,2,0,2,5,0,0,3,0,4,1,0,1,2,1,0,0.0,5.0,2,0,0,10,0,1,0,0,0,3,0,1,2,0.0,2,4,4,1,2.0,0,1,0,4,4,2,0,0,2,0,1,1,1,0,1,1,4.0,1,2,0,2,3,0
1521,1521,1.0,2,0,0,3,0,2,0.0,1,2,0,2.0,0.0,0,0,3,2,1,1,2,35,1.0,1,5,1,0,1,1,1,0,2,4,2,10,0,0.0,0.0,0,0.0,0,0,2,2,2,3,0,3,3,0,1,0,0,1,0,334,0.0,0,3,1,2,4,0,0,2,3,0,0,0,1,0,0,0,0,1,1.0,1.0,10,0,0,0,1.0,0,1,0,4,0,1,1,1,1,2,0,0,1,0,3,1,0,2,2,3,0,0.0,2.0,1,0,0,0,0,3,0,1,0,2,0,1,1,0.0,1,2,2,0,2.0,1,0,1,2,2,1,0,0,1,0,1,1,3,1,1,3,1.0,0,1,0,1,2,0
1522,1522,1.0,3,0,0,3,0,2,0.0,1,2,0,3.0,0.0,0,0,1,2,0,3,2,7,0.0,1,1,0,1,2,6,1,0,2,3,4,5,0,0.0,0.0,0,1.0,0,0,2,1,3,1,0,1,3,1,1,0,0,1,0,386,0.0,0,2,3,3,4,0,0,2,3,0,0,0,1,0,1,0,0,0,1.0,0.0,6,0,0,1,1.0,0,2,0,4,0,1,1,1,3,3,0,0,2,1,3,2,0,2,1,2,0,0.0,5.0,1,0,0,1,0,3,0,0,0,1,0,1,1,0.0,3,2,2,0,2.0,0,1,0,2,2,2,0,0,1,0,1,3,1,1,1,2,2.0,0,2,0,1,2,0
1523,1523,2.0,2,0,0,3,0,2,1.0,3,1,0,2.0,0.0,0,0,1,3,0,3,3,36,0.0,4,1,0,0,2,6,6,0,1,3,3,3,0,0.0,0.0,0,1.0,0,0,3,1,3,1,0,1,4,1,6,1,0,2,1,159,0.0,0,4,3,2,5,0,1,2,3,0,0,0,1,0,0,0,0,0,4.0,0.0,8,0,0,1,2.0,1,1,0,4,0,2,2,0,3,3,0,0,3,1,4,1,0,2,5,1,0,0.0,2.0,1,0,1,7,0,3,0,0,0,3,1,0,2,0.0,1,5,1,1,2.0,0,1,0,2,1,1,0,0,2,0,1,1,1,0,1,4,2.0,0,3,0,3,4,1
1524,1524,1.0,2,0,0,3,0,2,0.0,1,1,0,4.0,1.0,0,0,1,2,0,3,2,30,0.0,1,1,0,0,2,6,1,0,1,3,2,0,0,1.0,0.0,0,0.0,0,0,2,2,2,2,0,1,4,1,1,0,0,3,0,305,0.0,0,1,1,1,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,1,0,2.0,0,1,0,1,0,1,2,1,3,3,0,0,2,0,3,1,0,2,1,2,0,0.0,2.0,2,0,0,7,0,3,0,1,0,2,0,1,1,0.0,1,2,4,0,2.0,0,0,1,1,2,2,0,0,2,0,1,1,1,0,1,1,2.0,0,5,0,1,5,0
1525,1525,3.0,3,0,0,3,1,2,0.0,1,1,0,3.0,1.0,0,0,1,1,1,1,2,35,0.0,3,1,0,0,1,1,3,0,2,1,6,10,0,0.0,1.0,0,1.0,0,0,3,1,4,5,0,3,4,1,1,0,0,1,1,186,1.0,0,3,1,1,4,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,2.0,6,0,0,1,2.0,0,1,0,3,0,2,2,0,1,3,0,0,3,1,4,1,0,2,2,2,0,0.0,2.0,1,0,0,8,0,3,1,1,0,2,1,1,1,0.0,1,2,4,0,3.0,0,1,1,2,4,1,0,0,1,0,1,1,4,0,1,1,1.0,0,3,0,1,2,0
1526,1526,1.0,2,0,0,3,0,1,0.0,1,2,0,2.0,0.0,1,0,3,1,0,2,2,21,0.0,1,5,1,0,1,1,1,0,2,3,3,8,0,0.0,0.0,0,0.0,0,0,2,1,1,2,0,2,2,1,1,0,0,1,0,248,0.0,0,2,3,3,4,0,0,1,2,0,0,0,1,0,0,0,0,1,1.0,0.0,8,0,1,0,1.0,0,1,0,4,0,1,1,1,1,2,0,0,2,0,3,2,0,1,1,3,0,0.0,2.0,1,0,1,0,1,3,0,0,0,3,0,1,1,0.0,3,2,2,1,3.0,0,0,1,2,2,2,0,1,1,0,1,3,2,0,1,3,1.0,0,3,0,1,2,1
1527,1527,1.0,2,0,0,1,0,1,1.0,1,2,0,2.0,0.0,0,0,3,1,0,1,1,36,0.0,1,5,0,0,1,1,1,0,2,2,2,8,0,1.0,0.0,0,0.0,0,0,2,2,2,1,0,1,3,1,1,0,1,1,0,81,1.0,0,3,3,2,4,0,0,1,2,0,0,0,1,0,0,0,1,1,1.0,0.0,6,0,1,0,1.0,0,1,0,4,0,1,1,0,1,3,0,0,2,0,1,2,0,1,2,2,0,0.0,4.0,1,0,0,0,0,3,0,1,0,2,0,1,1,0.0,1,2,1,0,2.0,0,0,1,2,2,1,0,1,1,0,1,1,3,0,1,3,1.0,0,1,0,1,2,0
1528,1528,2.0,3,0,1,3,0,2,0.0,1,2,0,4.0,0.0,0,0,3,2,1,2,3,16,2.0,2,1,0,0,2,1,1,0,1,2,3,4,0,1.0,0.0,0,0.0,0,0,2,3,5,1,0,3,3,0,1,0,0,2,1,238,0.0,1,4,2,1,4,0,0,2,1,0,0,0,1,0,0,0,0,0,2.0,1.0,5,0,1,0,4.0,0,1,0,1,0,2,3,0,2,3,0,0,2,0,3,2,0,2,1,1,0,1.0,1.0,1,0,0,8,0,3,0,0,0,3,1,1,1,0.0,1,2,4,0,2.0,0,0,1,3,2,3,0,1,2,0,1,1,1,0,1,2,1.0,0,2,0,1,2,0
1529,1529,1.0,2,0,0,3,0,1,1.0,1,2,0,2.0,0.0,0,0,3,1,0,2,1,28,0.0,1,5,0,0,1,1,1,0,1,3,2,12,0,0.0,0.0,0,1.0,0,0,2,2,2,1,0,3,3,1,1,0,0,1,0,430,0.0,1,2,1,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,1,1,1.0,0,1,0,4,0,1,1,1,1,2,0,0,2,0,2,1,0,1,1,2,0,1.0,5.0,1,0,0,1,0,3,0,1,0,2,0,0,1,0.0,1,2,2,1,2.0,1,0,1,2,2,1,0,1,1,0,1,4,4,1,1,3,1.0,0,1,0,1,2,0
1530,1530,2.0,3,0,1,2,1,2,0.0,3,1,0,3.0,0.0,0,0,3,3,1,4,3,19,0.0,4,6,0,0,2,6,6,0,2,2,3,4,0,0.0,0.0,1,0.0,0,0,3,1,5,4,1,4,5,0,6,0,0,3,0,287,1.0,0,4,2,1,5,0,1,4,3,1,0,0,2,0,1,0,0,0,3.0,0.0,5,0,0,0,2.0,0,6,0,2,0,2,2,0,3,4,0,0,3,1,3,1,0,1,1,1,0,0.0,1.0,2,0,0,11,0,1,1,0,0,3,1,1,2,0.0,2,3,3,1,1.0,0,0,0,4,4,2,0,0,3,0,0,3,1,0,3,1,2.0,0,4,0,2,4,0
